studyGoldId	biosampleGoldId	ncbiBioProjectAccession	ncbiBioSampleAccession	ncbi_bioproject_accession	ncbi_biosample_accession	env_broad_scale	env_local_scale	env_medium	ecosystemPathId	ecosystem	ecosystemCategory	ecosystemType	ecosystemSubtype	specificEcosystem	envoBroadScale.id	envoBroadScale.label	envoLocalScale.id	envoLocalScale.label	envoMedium.id	envoMedium.label	bad_ebs	bad_em	cosine_distance_broad_scale	cosine_distance_local_scale	cosine_distance_medium
Gs0154244	Gb0315698	PRJEB42019	SAMEA7724050	PRJEB42019	SAMEA7724050	subpolar coniferous forest biome	cliff	soil	4412	Host-associated	Fungi	Lichen	Unclassified	Unclassified	ENVO:01000250	subpolar coniferous forest biome	ENVO:00001998	soil	ENVO:00000087	cliff	False	True	0.0	0.5527864045000421	0.5527864045000421
Gs0154244	Gb0315699	PRJEB42019	SAMEA7724051	PRJEB42019	SAMEA7724051	subpolar coniferous forest biome	cliff	soil	4412	Host-associated	Fungi	Lichen	Unclassified	Unclassified	ENVO:01000250	subpolar coniferous forest biome	ENVO:00001998	soil	ENVO:00000087	cliff	False	True	0.0	0.5527864045000421	0.5527864045000421
Gs0154244	Gb0315700	PRJEB42019	SAMEA7724052	PRJEB42019	SAMEA7724052	subpolar coniferous forest biome	cliff	soil	4412	Host-associated	Fungi	Lichen	Unclassified	Unclassified	ENVO:01000250	subpolar coniferous forest biome	ENVO:00001998	soil	ENVO:00000087	cliff	False	True	0.0	0.5527864045000421	0.5527864045000421
Gs0154244	Gb0315701	PRJEB42019	SAMEA7724053	PRJEB42019	SAMEA7724053	subpolar coniferous forest biome	cliff	rock	4412	Host-associated	Fungi	Lichen	Unclassified	Unclassified	ENVO:01000250	subpolar coniferous forest biome	ENVO:00001995	rock	ENVO:00000087	cliff	False	True	0.0	0.7763932022500211	0.7763932022500211
Gs0154244	Gb0315702	PRJEB42019	SAMEA7723496	PRJEB42019	SAMEA7723496	marine benthic biome	microbial mat	biofilm	5375	Environmental	Aquatic	Freshwater	Lake	Microbial mats	ENVO:01000024	marine benthic biome	ENVO:00002034	biofilm	ENVO:01000008	microbial mat	False	True	0.0	0.371029097966849	0.371029097966849
Gs0154244	Gb0315703	PRJEB42019	SAMEA7724067	PRJEB42019	SAMEA7724067	urban biome	research facility	cell culture	4308	Engineered	Modeled	Simulated communities (microbial mixture)	Unclassified	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315704	PRJEB42019	SAMEA7724068	PRJEB42019	SAMEA7724068	urban biome	research facility	cell culture	4308	Engineered	Modeled	Simulated communities (microbial mixture)	Unclassified	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315705	PRJEB42019	SAMEA7724069	PRJEB42019	SAMEA7724069	urban biome	research facility	cell culture	4308	Engineered	Modeled	Simulated communities (microbial mixture)	Unclassified	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315706	PRJEB42019	SAMEA7724070	PRJEB42019	SAMEA7724070	urban biome	research facility	cell culture	4308	Engineered	Modeled	Simulated communities (microbial mixture)	Unclassified	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315707	PRJEB42019	SAMEA7724071	PRJEB42019	SAMEA7724071	urban biome	research facility	cell culture	4308	Engineered	Modeled	Simulated communities (microbial mixture)	Unclassified	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315708	PRJEB42019	SAMEA7724072	PRJEB42019	SAMEA7724072	urban biome	research facility	cell culture	4308	Engineered	Modeled	Simulated communities (microbial mixture)	Unclassified	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315709	PRJEB42019	SAMEA7724073	PRJEB42019	SAMEA7724073	urban biome	research facility	cell culture	4308	Engineered	Modeled	Simulated communities (microbial mixture)	Unclassified	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315710	PRJEB42019	SAMEA7724074	PRJEB42019	SAMEA7724074	urban biome	research facility	cell culture	4308	Engineered	Modeled	Simulated communities (microbial mixture)	Unclassified	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315711	PRJEB42019	SAMEA7724075	PRJEB42019	SAMEA7724075	urban biome	research facility	cell culture	4308	Engineered	Modeled	Simulated communities (microbial mixture)	Unclassified	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315712	PRJEB42019	SAMEA7723792	PRJEB42019	SAMEA7723792	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315713	PRJEB42019	SAMEA7723793	PRJEB42019	SAMEA7723793	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315714	PRJEB42019	SAMEA7723794	PRJEB42019	SAMEA7723794	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315715	PRJEB42019	SAMEA7723795	PRJEB42019	SAMEA7723795	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315716	PRJEB42019	SAMEA7723796	PRJEB42019	SAMEA7723796	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315717	PRJEB42019	SAMEA7723797	PRJEB42019	SAMEA7723797	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315718	PRJEB42019	SAMEA7723798	PRJEB42019	SAMEA7723798	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315719	PRJEB42019	SAMEA7723799	PRJEB42019	SAMEA7723799	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315720	PRJEB42019	SAMEA7723800	PRJEB42019	SAMEA7723800	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315721	PRJEB42019	SAMEA7723801	PRJEB42019	SAMEA7723801	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315722	PRJEB42019	SAMEA7723802	PRJEB42019	SAMEA7723802	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315723	PRJEB42019	SAMEA7723803	PRJEB42019	SAMEA7723803	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315724	PRJEB42019	SAMEA7723804	PRJEB42019	SAMEA7723804	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315725	PRJEB42019	SAMEA7723805	PRJEB42019	SAMEA7723805	desert biome	oil reservior	petroleum	4605	Environmental	Terrestrial	Deep subsurface	Oil well	Unclassified	ENVO:01000179	desert biome	ENVO:00002984	petroleum	ENVO:00002985	oil	False	False	0.0	0.5377498364789758	0.6150998205402495
Gs0154244	Gb0315726	PRJEB42019	SAMEA7723857	PRJEB42019	SAMEA7723857	temperate shrubland	wetland	organic material	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01000215	temperate shrubland biome	ENVO:01000155	organic material	ENVO:01001209	wetland ecosystem	False	True	0.12822021129186534	0.527544408738466	0.4542948436682508
Gs0154244	Gb0315727	PRJEB42019	SAMEA7723858	PRJEB42019	SAMEA7723858	temperate shrubland	wetland	organic material	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01000215	temperate shrubland biome	ENVO:01000155	organic material	ENVO:01001209	wetland ecosystem	False	True	0.12822021129186534	0.527544408738466	0.4542948436682508
Gs0154244	Gb0315728	PRJEB42019	SAMEA7723859	PRJEB42019	SAMEA7723859	temperate shrubland	wetland	organic material	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01000215	temperate shrubland biome	ENVO:01000155	organic material	ENVO:01001209	wetland ecosystem	False	True	0.12822021129186534	0.527544408738466	0.4542948436682508
Gs0154244	Gb0315729	PRJEB42019	SAMEA7723860	PRJEB42019	SAMEA7723860	tropical moist broadleaf forest	forest	organic material	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01001800	tropical moist broadleaf forest	ENVO:01000155	organic material	ENVO:00000111	forested area	True	True	0.0	0.5917517095361369	0.44529980377477085
Gs0154244	Gb0315730	PRJEB42019	SAMEA7723861	PRJEB42019	SAMEA7723861	tropical moist broadleaf forest	forest	organic material	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01001800	tropical moist broadleaf forest	ENVO:01000155	organic material	ENVO:00000111	forested area	True	True	0.0	0.5917517095361369	0.44529980377477085
Gs0154244	Gb0315731	PRJEB42019	SAMEA7723862	PRJEB42019	SAMEA7723862	tropical moist broadleaf forest	forest	organic material	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01001800	tropical moist broadleaf forest	ENVO:01000155	organic material	ENVO:00000111	forested area	True	True	0.0	0.5917517095361369	0.44529980377477085
Gs0154244	Gb0315732	PRJEB42019	SAMEA7723863	PRJEB42019	SAMEA7723863	tropical moist broadleaf forest	forest	pitcher plant fluid	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01001800	tropical moist broadleaf forest	ENVO:01001001	plant-associated environment	ENVO:00000111	forested area	True	True	0.0	0.6142416250947702	0.5546006659169556
Gs0154244	Gb0315733	PRJEB42019	SAMEA7723864	PRJEB42019	SAMEA7723864	tropical moist broadleaf forest	forest	pitcher plant fluid	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01001800	tropical moist broadleaf forest	ENVO:01001001	plant-associated environment	ENVO:00000111	forested area	True	True	0.0	0.6142416250947702	0.5546006659169556
Gs0154244	Gb0315734	PRJEB42019	SAMEA7723865	PRJEB42019	SAMEA7723865	tropical moist broadleaf forest	forest	pitcher plant fluid	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01001800	tropical moist broadleaf forest	ENVO:01001001	plant-associated environment	ENVO:00000111	forested area	True	True	0.0	0.6142416250947702	0.5546006659169556
Gs0154244	Gb0315735	PRJEB42019	SAMEA7723866	PRJEB42019	SAMEA7723866	flooded savanna	wetland	organic material	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01000190	flooded savanna biome	ENVO:01000155	organic material	ENVO:01001209	wetland ecosystem	False	True	0.15484574527148343	0.527544408738466	0.4542948436682508
Gs0154244	Gb0315736	PRJEB42019	SAMEA7723867	PRJEB42019	SAMEA7723867	freshwater biome	wetland	organic material	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:00000873	freshwater biome	ENVO:01000155	organic material	ENVO:01001209	wetland ecosystem	False	True	0.0	0.527544408738466	0.4542948436682508
Gs0154244	Gb0315737	PRJEB42019	SAMEA7723868	PRJEB42019	SAMEA7723868	freshwater biome	wetland	organic material	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:00000873	freshwater biome	ENVO:01000155	organic material	ENVO:01001209	wetland ecosystem	False	True	0.0	0.527544408738466	0.4542948436682508
Gs0154244	Gb0315738	PRJEB42019	SAMEA7723869	PRJEB42019	SAMEA7723869	temperate shrubland	wetland	pitcher plant fluid	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01000215	temperate shrubland biome	ENVO:01001001	plant-associated environment	ENVO:01001209	wetland ecosystem	False	True	0.12822021129186534	0.5714285714285714	0.4992266043328085
Gs0154244	Gb0315739	PRJEB42019	SAMEA7723870	PRJEB42019	SAMEA7723870	temperate shrubland	wetland	pitcher plant fluid	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01000215	temperate shrubland biome	ENVO:01001001	plant-associated environment	ENVO:01001209	wetland ecosystem	False	True	0.12822021129186534	0.5714285714285714	0.4992266043328085
Gs0154244	Gb0315740	PRJEB42019	SAMEA7723871	PRJEB42019	SAMEA7723871	temperate shrubland	wetland	pitcher plant fluid	7302	Host-associated	Plants	Pitcher	Phytotelma	Unclassified	ENVO:01000215	temperate shrubland biome	ENVO:01001001	plant-associated environment	ENVO:01001209	wetland ecosystem	False	True	0.12822021129186534	0.5714285714285714	0.4992266043328085
Gs0154244	Gb0315741	PRJEB42019	SAMEA7723844	PRJEB42019	SAMEA7723844	urban biome	research facility	cell culture	7149	Engineered	Lab culture	Culture media	Bacteria	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315742	PRJEB42019	SAMEA7723845	PRJEB42019	SAMEA7723845	urban biome	research facility	cell culture	7149	Engineered	Lab culture	Culture media	Bacteria	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315743	PRJEB42019	SAMEA7723846	PRJEB42019	SAMEA7723846	urban biome	research facility	cell culture	7149	Engineered	Lab culture	Culture media	Bacteria	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315744	PRJEB42019	SAMEA7723847	PRJEB42019	SAMEA7723847	urban biome	research facility	cell culture	7149	Engineered	Lab culture	Culture media	Bacteria	Unclassified	ENVO:01000249	urban biome	ENVO:02000008	cell culture	ENVO:00000469	research facility	False	True	0.0	0.4398879663887961	0.4398879663887961
Gs0154244	Gb0315745	PRJEB42019	SAMEA7723392	PRJEB42019	SAMEA7723392	Small lake biome	pond bed	lake sediment	4426	Environmental	Aquatic	Freshwater	Lake	Sediment	ENVO:00000892	small lake biome	ENVO:00000546	lake sediment	ENVO:00000512	pond bed	False	True	0.0	0.6077677297236319	0.6077677297236319
Gs0154244	Gb0315746	PRJEB42019	SAMEA7723393	PRJEB42019	SAMEA7723393	Small lake biome	pond bed	lake sediment	4426	Environmental	Aquatic	Freshwater	Lake	Sediment	ENVO:00000892	small lake biome	ENVO:00000546	lake sediment	ENVO:00000512	pond bed	False	True	0.0	0.6077677297236319	0.6077677297236319
Gs0154244	Gb0315747	PRJEB42019	SAMEA7723394	PRJEB42019	SAMEA7723394	Small lake biome	pond bed	lake sediment	4426	Environmental	Aquatic	Freshwater	Lake	Sediment	ENVO:00000892	small lake biome	ENVO:00000546	lake sediment	ENVO:00000512	pond bed	False	True	0.0	0.6077677297236319	0.6077677297236319
Gs0154244	Gb0315748	PRJEB42019	SAMEA7723395	PRJEB42019	SAMEA7723395	Small lake biome	pond bed	lake sediment	4426	Environmental	Aquatic	Freshwater	Lake	Sediment	ENVO:00000892	small lake biome	ENVO:00000546	lake sediment	ENVO:00000512	pond bed	False	True	0.0	0.6077677297236319	0.6077677297236319
Gs0154244	Gb0315749	PRJEB42019	SAMEA7723396	PRJEB42019	SAMEA7723396	Small lake biome	pond bed	lake sediment	4426	Environmental	Aquatic	Freshwater	Lake	Sediment	ENVO:00000892	small lake biome	ENVO:00000546	lake sediment	ENVO:00000512	pond bed	False	True	0.0	0.6077677297236319	0.6077677297236319
Gs0154244	Gb0315750	PRJEB42019	SAMEA7723397	PRJEB42019	SAMEA7723397	Small lake biome	pond bed	lake sediment	4426	Environmental	Aquatic	Freshwater	Lake	Sediment	ENVO:00000892	small lake biome	ENVO:00000546	lake sediment	ENVO:00000512	pond bed	False	True	0.0	0.6077677297236319	0.6077677297236319
Gs0154244	Gb0315751	PRJEB42019	SAMEA7723398	PRJEB42019	SAMEA7723398	Small lake biome	pond bed	lake sediment	4426	Environmental	Aquatic	Freshwater	Lake	Sediment	ENVO:00000892	small lake biome	ENVO:00000546	lake sediment	ENVO:00000512	pond bed	False	True	0.0	0.6077677297236319	0.6077677297236319
Gs0154244	Gb0315752	PRJEB42019	SAMEA7723437	PRJEB42019	SAMEA7723437	grassland biome	intermittent pond	lake sediment	4426	Environmental	Aquatic	Freshwater	Lake	Sediment	ENVO:01000177	grassland biome	ENVO:00000546	lake sediment	ENVO:00000389	intermittent wetland	False	True	0.0	0.46186176480295005	0.3178089597593534
Gs0154244	Gb0315753	PRJEB42019	SAMEA7723438	PRJEB42019	SAMEA7723438	grassland biome	intermittent pond	lake sediment	4426	Environmental	Aquatic	Freshwater	Lake	Sediment	ENVO:01000177	grassland biome	ENVO:00000546	lake sediment	ENVO:00000389	intermittent wetland	False	True	0.0	0.46186176480295005	0.3178089597593534
