curie	claimed_prefix	label	envo_native	obsolete	EnvLocalScaleSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	marine_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	plant_structure	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:00002117	ENVO	creosote contaminated soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		
ENVO:01001312	ENVO	estuarine coastal upper water column	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001478	ENVO	gaseous astronomical body part	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000066	ENVO	marine anoxic zone	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000529	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:2000040	ENVO	lignite power plant	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:01000427	ENVO	carbon nanotube enriched soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		
ENVO:01000150	ENVO	marine subtidal rocky reef	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03600003	ENVO	drinking water pipeline network	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000016	ENVO	silt	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True		
ENVO:00000034	ENVO	rapids	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000513	ENVO	reservoir bed	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000263	ENVO	fissure cave	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000183	ENVO	stony desert	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000453	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000238	ENVO	polar	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000081	ENVO	mountain	True	False	True	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		77.0
ENVO:01001453	ENVO	terrestrial mountain	True	False	False	7	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001016	ENVO	glory	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001517	ENVO	drift ice mass	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		
ENVO:01000250	ENVO	subpolar coniferous forest biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True		7.0
ENVO:00000528	ENVO	ice cap ridge	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000434	ENVO	outwash fan	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
NCBITaxon:9606	NCBITaxon	Homo sapiens	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000074	ENVO	dam	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:031	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000330	ENVO	stalagmite	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001543	ENVO	water ice surface layer	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000501	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03501296	ENVO	cheese processing plant	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:03000040	ENVO	melt pond	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000421	ENVO	indoor kitchen	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False		
ENVO:00005803	ENVO	animal habitation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		140.0
ENVO:00002296	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000408	ENVO	volcanic fissure	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000641	ENVO	planetary core	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000280	ENVO	escarpment	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000407	ENVO	subglacial volcano	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000146	ENVO	marine coral reef crest	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000206	ENVO	temperate	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		10.0
ENVO:01001458	ENVO	mist	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		
ENVO:03605008	ENVO	freshwater stream biome	True	False	False	1	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000671	ENVO	dike	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000418	ENVO	human house	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:03501188	ENVO	ophthalmology clinic	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00002258	ENVO	loam	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	True		3.0
ENVO:03501244	ENVO	Bailey bridge	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:0000481	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000040	ENVO	waterfall	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01028	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000439	ENVO	andesitic volcano	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000121	ENVO	artificial channel	True	False	True	7	2	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		1.0
ENVO:00000155	ENVO	cirque	True	False	False	8	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001045	ENVO	oceanic subsurface zone	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001509	ENVO	terrestrial ice calf	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		
ENVO:01001324	ENVO	estuarine tidal riverine coastal pycnocline	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000058	ENVO	underground lake	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000092	ENVO	sea beach	True	False	False	7	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000301	ENVO	chaparral area	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03501197	ENVO	institutional building	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:01001647	ENVO	colloid suspended in a hydrosphere	True	False	False	1	0	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		
ENVO:01001178	ENVO	pasturable land	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000162	ENVO	organ	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		6.0
ENVO:01000188	ENVO	tropical savanna biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000383	ENVO	stream bed	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000379	ENVO	inundation disposition	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
PO:0009047	PO	stem	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False		2.0
ENVO:00000066	ENVO	man-made tunnel	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
ENVO:01001484	ENVO	fire whirl	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:06105110	ENVO	manufactured plastisphere	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000467	ENVO	university campus	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		7.0
ENVO:01001481	ENVO	public prison	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
